9.861,128.498,335.538,377.48,212.815,378.831,32.625,366.217,106.885,34.362,40.318,57.772,332.443,135.454,354.537,48.28,58.582,307.277,58.73,50.683,66.023,0,44.738,29.976,36.949,423.069,91.715,42.447,40.718,65.778,369.343,57.675,50.817,298.943,33.282,28.29,352.421,116.96,345.233,6.976,34.534,39.293,37.71,183.012,32.974,365.594,398.859,340.31,378.917,79.065,20.999,369.705,20.978,48.924,21.009,65.328,23.441,23.57,94.571,388.495,376.833,83.415,5.784,354.755,384.043,88.579,155.743,134.793,54.747,372.565,23.917,217.516,50.621,20.851,101.169,57.097,395.875,26.389,75.614,538,24.744,39.402,92.631,464.694,23.083,52.412,357.036,24.336,107.034,395.231,10.516,318.422,335.174,29.395,29.081,268.683,89.796,39.02,82.529,54.634,396.262,356.863,27.075,133.168,43.13,22.138,36.473,347.083,363.185,37.371,400.484
36.94,92.526,376.26,418.202,253.537,419.553,14.754,406.939,147.607,23.969,17.288,52.416,373.165,99.482,395.259,14.727,63.024,347.999,96.935,60.949,57.955,44.37,0,70.698,12.432,463.791,55.743,57.014,46.36,106.5,410.065,98.397,38.377,339.665,39.393,30.896,393.143,75.52,385.955,41.491,19.89,19.397,75.916,223.734,75.101,406.316,439.581,381.032,419.639,92.062,36.633,410.427,24.824,7.744,36.874,103.533,38.089,23.376,58.6,429.217,417.555,70.976,46.507,395.4771,424.765,76.14,193.949,98.821,63.422,413.287,26.569,258.238,51.293,30.312,65.197,24.661,436.597,23.897,88.611,578.722,46.262,7.825,130.836,505.416,28.219,5.516,397.758,32.675,71.062,435.953,38.587,359.144,375.896,14.95,19.773,309.405,85.732,43.755,69.206,22.457,436.984,397.585,21.361,126.804,15.11,37.667,40.573,387.805,403.907,47.619,441.206
34.661,154.629,307.911,349.852,185.188,351.204,58.061,338.589,79.258,60.493,66.449,86.675,304.815,161.585,326.909,74.411,87.485,279.65,47.42,79.586,94.926,30.183,70.869,0,63.08,395.441,117.846,71.35,69.621,45.376,341.715,37.273,79.72,271.316,62.185,48.127,324.793,145.863,317.606,35.937,60.665,65.424,44.92,155.385,26.388,337.966,371.232,312.683,351.289,78.625,47.13,342.077,47.109,75.055,38.564,48.369,52.005,49.701,120.702,360.867,349.205,112.318,25.564,327.127,356.415,117.482,138.785,160.924,83.65,344.937,49.972,189.889,79.524,46.982,127.3,83.228,368.247,50.288,80.613,510.372,35.211,65.533,75.672,437.067,49.214,78.543,329.408,42.214,133.165,367.604,39.795,290.794,307.546,55.526,55.212,241.056,118.699,67.923,111.432,80.765,368.634,329.236,53.206,162.071,69.261,51.041,65.376,319.456,335.557,66.274,372.856
28.876,94.778,368.196,410.138,245.473,411.489,16.381,398.875,139.543,5.369,6.6,42.615,365.101,101.734,387.195,14.56,53.223,339.935,94.69,51.148,48.154,36.306,12.924,62.634,0,455.727,57.995,42.352,35.451,98.436,402.001,90.333,28.576,331.601,28.484,28.651,385.079,77.772,377.891,33.427,7.572,7.062,73.671,215.67,65.632,398.252,431.517,372.968,411.575,82.261,28.599,402.363,18.124,9.422,34.629,101.288,30.055,13.602,60.851,421.153,409.491,61.175,38.443,387.4131,416.701,66.339,191.704,101.073,53.621,405.223,24.324,250.174,41.492,28.067,67.449,23.377,428.533,21.652,78.81,570.658,44.017,4.022,128.591,497.352,18.168,14.097,389.694,30.43,73.314,427.889,30.523,351.08,367.832,8.414,17.528,301.341,75.931,32.044,59.405,20.914,428.92,389.521,19.116,117.003,9.41,29.633,29.664,379.741,395.843,36.71,433.142
427.46,547.428,99.303,54.172,232.819,94.153,450.86,58.322,329.5991,453.292,459.248,479.4741,105.477,554.384,85.326,467.21,480.2841,137.754,434.659,472.3851,487.725,422.982,463.668,395.48,455.879,0,510.645,464.149,462.42,409.318,106.081,416.777,472.519,156.84,454.984,440.926,72.733,538.662,94.946,428.736,453.464,458.223,437.719,273.792,419.187,69.676,111.26,100.662,48.909,466.756,439.929,54.754,439.9081,467.854,431.363,435.6081,444.804,442.5,513.501,53.483,48.28,505.117,418.363,81.018,58.886,510.2811,313.504,553.723,476.449,75.638,442.771,240.893,472.3231,439.781,520.0991,476.027,60.863,443.087,472.7771,222.188,428.01,458.332,375.725,179.721,442.013,471.342,68.645,435.013,525.9641,107.632,432.5941,109.382,91.212,448.325,448.011,177.497,511.4981,460.7221,504.231,473.564,40.789,80.487,446.005,554.8701,462.06,443.8401,458.175,91.978,62.324,459.0731,115.836
83.57,38.425,422.89,464.832,300.167,466.183,69.103,453.569,194.237,59.151,52.47,70.952,419.795,45.381,441.889,48.382,78.881,394.629,143.943,80.597,63.572,91,55.665,117.328,57.889,510.421,0,85.291,76.178,153.13,456.695,142.02,67.674,386.295,76.846,81.373,439.773,21.419,432.585,98.218,62.592,54.536,122.923,270.364,120.326,452.946,486.211,427.662,466.269,114.816,83.293,457.057,72.818,49.781,87.351,150.541,83.007,68.296,4.499,475.847,464.185,37.814,93.137,442.1071,471.3951,30.411,240.956,44.72,77.157,459.917,77.622,304.868,76.515,79.945,11.096,36.066,483.227,74.374,111.365,625.3521,97.4,57.582,177.844,552.0461,72.862,53.268,444.388,83.152,16.961,482.583,85.217,405.774,422.526,63.108,70.25,356.035,56.246,73.051,44.492,43.41,483.614,444.215,70.788,102.688,49.451,84.364,74.03,434.435,450.537,87.839,487.836
42.118,113.724,376.578,418.519,253.855,419.871,58.049,407.256,147.925,35.611,39.592,20.409,373.483,119.467,395.576,44.141,19.117,348.317,100.042,8.268,28.66,42.135,58.193,71.016,41.383,464.108,85.451,0,7.419,76.704,410.383,66.769,19.818,339.983,13.846,61.485,393.46,83.983,386.273,35.865,33.417,41.092,79.022,224.052,75.037,406.633,439.899,381.35,419.956,39.565,29.054,410.744,43.377,49.953,59.428,106.64,23.845,43.516,86.56,429.534,417.872,50.437,47.096,395.794,425.082,55.602,197.055,116.393,12.032,413.604,51.244,258.556,13.258,49.611,79.548,52.319,436.914,56.781,36.114,579.04,61.3,44.133,133.943,505.734,40.189,53.441,398.075,58.591,83.118,436.271,35.925,359.461,376.213,39.827,49,309.723,52.433,13.247,45.166,45.68,437.301,397.903,46.994,91.541,42.407,25.201,17.703,388.123,404.224,4.449,441.523
37.763,113.372,376.209,418.15,253.486,419.502,50.607,406.887,147.556,28.356,32.337,20.135,373.114,119.115,395.207,33.226,24.274,347.948,99.673,15.131,28.386,41.766,47.278,70.647,34.128,463.739,76.022,8.542,0,83.302,410.014,73.367,17.811,339.614,6.26,54.043,393.091,83.631,385.904,35.496,26.162,30.658,78.653,223.683,74.668,406.264,439.53,380.981,419.587,46.163,24.699,410.375,35.935,39.038,51.986,106.271,19.49,36.074,78.878,429.165,417.503,50.086,46.727,395.425,424.713,55.25,196.686,116.041,17.669,413.235,43.802,258.187,11.677,42.127,79.196,41.404,436.545,49.339,42.712,578.671,53.816,36.878,133.574,505.3651,28.922,42.526,397.706,51.149,82.767,435.902,31.57,359.092,375.844,32.572,41.558,309.354,52.159,5.835,44.892,34.765,436.932,397.534,39.552,93.231,31.492,20.846,10.292,387.754,403.855,2.763,441.154
70.218,179.84,321.935,363.876,196.216,365.228,93.618,352.613,87.983,96.05,102.006,84.423,318.839,185.583,340.933,109.968,73.978,290.679,91.759,71.852,91.4,65.74,106.426,45.321,98.637,409.465,153.403,76.444,82.927,0,355.739,8.966,91.403,285.3391,97.742,83.684,338.817,150.099,331.63,71.494,96.222,100.981,80.477,166.413,61.952,351.99,385.256,326.707,365.313,58.721,82.687,356.101,82.666,110.612,74.121,98.135,87.562,85.258,156.259,374.8911,363.229,122.022,61.121,341.1511,370.4391,121.718,172.936,182.509,76.543,358.961,85.529,200.917,84.843,82.539,145.664,118.785,382.271,85.845,60.71,524.396,70.768,101.09,125.438,451.091,84.771,114.1,343.432,77.771,149.235,381.628,75.352,304.818,321.57,91.083,90.769,252.084,113.428,89.259,107.906,116.322,382.6581,343.26,88.763,148.639,104.818,86.598,100.933,333.48,349.581,84.01,386.88
373.652,493.6201,112.307,100.045,157.358,15.017,397.0521,93.778,264.145,399.484,405.44,425.666,37.769,500.5761,97.306,413.402,426.4761,62.293,380.851,418.5771,433.917,369.174,409.86,341.672,402.071,106.52,456.837,410.341,408.612,355.51,0,362.969,418.711,167.43,401.176,387.118,95.19,484.8541,110.957,374.928,399.656,404.415,383.911,198.331,365.379,65.73,29.209,111.102,70.235,400.204,386.1211,90.21,386.1001,414.0461,377.555,381.8,390.996,388.692,459.693,55.027,83.816,451.309,364.5551,50.473,106.608,456.4731,311.045,499.915,422.641,115.334,388.963,165.432,418.515,385.9731,466.291,422.219,46.778,389.279,406.2251,174.185,374.202,404.524,376.433,100.88,388.205,417.534,99.805,381.205,472.156,25.581,378.786,57.089,77.943,394.517,394.203,102.036,457.6901,406.9141,450.423,419.756,71.799,120.255,392.197,501.062,408.252,390.032,404.367,112.848,97.78,405.2651,27.073
